DATE,Volume BTC,Miners Revenue
7/25/2016,23219394.38,1044634.82
7/26/2016,22293453.09,1083868.56
7/27/2016,30492846.55,1058492
7/28/2016,27438393.38,1056015.09
7/29/2016,16449698.25,1126800.22
7/30/2016,16612345.86,1216861.96
7/31/2016,11399491.45,979638.82
08-01-2016,38521947.4,1205755.02
08-02-2016,39937694.38,1158954.11
08-03-2016,57403494.65,1174458.55
08-04-2016,48103787.92,1187784
08-05-2016,24001987.5,1102137.72
08-06-2016,16566325.51,1223918.39
08-07-2016,24272426.91,1232269.96
08-08-2016,20475426.29,1101643.4
08-09-2016,15361103.59,1137218.25
08-10-2016,15780612.33,949947.25
08-11-2016,34991566.07,1123923.75
08-12-2016,26073725.34,1115316.79
8/13/2016,15437752.07,1093307.25
8/14/2016,11882577.72,1197995.5
8/15/2016,15817470.27,1167746.39
8/16/2016,19039255.2,1035485.42
8/17/2016,20633789.33,984960
8/18/2016,21788909.85,883763.26
8/19/2016,24259885.2,1105741.56
8/20/2016,15567926.13,1108626.82
8/21/2016,16537121.82,1134217.5
8/22/2016,15404607.04,1182381.62
8/23/2016,19463587.59,1168789.12
8/24/2016,19520117.27,1074378.36
8/25/2016,17189751.05,1110792.9
8/26/2016,18023876.4,940023.47
8/27/2016,12305907.42,953716.5
8/28/2016,11038371.15,1024500.66
8/29/2016,6969155.03,1091820.34
8/30/2016,13006720.33,1070546.37
8/31/2016,15352375.32,1194622.05
09-01-2016,15333990.49,970161.44
09-02-2016,14999479.54,1008150
09-03-2016,15043105.56,1109403
09-04-2016,40400922.25,959616
09-05-2016,22587938.84,1376331
09-06-2016,22519218.62,1072259.87
09-07-2016,14155539.59,1044942.9
09-08-2016,16922951.23,1177623.3
09-09-2016,21304907.48,1134450
09-10-2016,16550749.95,1120494.37
09-11-2016,13826608.28,1217738.12
09-12-2016,19748109.56,1251012.5
9/13/2016,24913919.86,1245625.42
9/14/2016,32818905.11,1275111.83
9/15/2016,15168677.68,1197718.89
9/16/2016,11891587.39,1179081.75
9/17/2016,12836700.34,1067815
9/18/2016,8953094.94,1239350.12
9/19/2016,9289978.56,1112983.75
9/20/2016,12354975.67,1013869.97
9/21/2016,13349846.12,1166565.27
9/22/2016,20607535.08,1241468.76
9/23/2016,12923838.33,1051860
9/24/2016,12358708.78,1027531.44
9/25/2016,6905876.28,1258908.62
9/26/2016,6562797.42,1395674.25
9/27/2016,14621404.89,1165493.71
9/28/2016,12980365.42,1276511.72
9/29/2016,9494530.32,1119367.31
9/30/2016,12937983.99,1083864.35
10-01-2016,12885196.88,1084454
10-02-2016,7094655.17,1205132
10-03-2016,9087020.02,1074561
10-04-2016,11646426.4,1164434
10-05-2016,12709516.17,1206349.75
10-06-2016,11326509.25,1281294.75
10-07-2016,10859575.08,1237023.86
10-08-2016,15826419.3,1116457.9
10-09-2016,7779460.19,1311355.5
10-10-2016,6954834.42,1232591.35
10-11-2016,13372142.53,969459.85
10-12-2016,29027519.15,1114413.27
10/13/2016,14634705.6,1156671.17
10/14/2016,14355952.05,1020493.4
10/15/2016,12472092.76,1090902.33
10/16/2016,6525990.94,1135929.6
10/17/2016,6985758.74,1047566.76
10/18/2016,15611329.76,1001040.49
10/19/2016,14579936.51,1239301.7
10/20/2016,20346645.9,998480.54
10/21/2016,12216884.5,1065517.32
10/22/2016,16705327.88,1302488
10/23/2016,22686988.34,1237419.9
10/24/2016,11562593.89,1186462.78
10/25/2016,17690445.87,1173414.58
10/26/2016,23862151.32,1158039.29
10/27/2016,32748237.89,1204154.59
10/28/2016,26863753.64,1402328.39
10/29/2016,22221917.84,1318835.89
10/30/2016,29728643.8,1338194.47
10/31/2016,21222263.79,1487565.84
11-01-2016,23116856.38,1298202.25
11-02-2016,41882993.08,1321902
11-03-2016,24177015.54,1230807.01
11-04-2016,56296677.02,1348852.25
11-05-2016,29358873.29,1036526.64
11-06-2016,14017411.02,1325997.44
11-07-2016,15385463.92,1379564
11-08-2016,13568019.08,1294398.35
11-09-2016,21720391.23,1507321.19
11-10-2016,40308934.74,1334964.94
11-11-2016,18345512.55,1501227
11-12-2016,14008613.89,1459015.6
11/13/2016,13568553.68,1478735.97
11/14/2016,19900672.85,1259145.88
11/15/2016,20324888.37,1523261.75
11/16/2016,22288622.3,1389794.85
11/17/2016,44865031.15,1590935.5
11/18/2016,36131321.21,1467356.7
11/19/2016,22349404.15,1385428
11/20/2016,15115192.24,1337807.52
11/21/2016,26489236.67,1177092.75
11/22/2016,18741837.41,1300552
11/23/2016,25591017.7,1264052.4
11/24/2016,19866229.88,1371590
11/25/2016,16755125.57,1540282.37
11/26/2016,14432748.7,1450482.78
11/27/2016,12319132.96,1424452.54
11/28/2016,11359826.8,1303985.32
11/29/2016,17786517.74,1511320.32
11/30/2016,18774731.95,1388629.47
12-01-2016,21330877.48,1321104.2
12-02-2016,26804422.49,1391603.68
12-03-2016,33314155.04,1419702.79
12-04-2016,15079718.4,1648884.64
12-05-2016,11710058.47,1422187.52
12-06-2016,26745481.44,1450084.71
12-07-2016,20977699.21,1435055.31
12-08-2016,23775580.35,1686375.17
12-09-2016,18396293.92,1516416
12-10-2016,16139725.07,1312529.71
12-11-2016,11258173.04,1287818
12-12-2016,19721035.41,1520295.44
12/13/2016,19721035.41,1520295.44
12/14/2016,20077997.9,1739710.08
12/15/2016,14993051.05,1354213.25
12/16/2016,15357872.53,1249509.75
12/17/2016,17973313.88,1317539.32
12/18/2016,17068492.25,1439997.29
12/19/2016,10243644.93,1398471.23
12/20/2016,15301931.73,1511601
12/21/2016,19671152.56,1380945.27
12/22/2016,44854043.02,1659583.37
12/23/2016,54177733.57,1717668.81
12/24/2016,71128607.54,1720367.4
12/25/2016,36632649.45,1540552.32
12/26/2016,31411463.34,1867686.25
12/27/2016,30528384.49,1610869.18
12/28/2016,36349743.36,1828791.58
12/29/2016,58947752.62,2011489.19
12/30/2016,49469080.76,1831153.28
12/31/2016,55218054.01,1880751.85
01-01-2017,20372836.66,1785013.42
01-02-2017,33991911.05,1961202.6
01-03-2017,57597031.98,2060337.5
01-04-2017,41550985.51,2141405
01-05-2017,143134274.6,2308231.5
01-06-2017,208498259.8,1773876
01-07-2017,134165115.2,1805295.6
01-08-2017,97175659.27,1583004.57
01-09-2017,55303632.48,1915883.44
01-10-2017,41076985.16,1548900
01-11-2017,31485218.71,1842810.36
01-12-2017,131253668.4,1522759.63
1/13/2017,76636270.25,1750688.22
1/14/2017,55509952.11,1577154.54
1/15/2017,27475928.3,1759417.39
1/16/2017,15757955.97,1716577.7
1/17/2017,22109924.9,1769358.15
1/18/2017,66791560.4,1808883.98
1/19/2017,51289482.24,1672839.35
1/20/2017,43734448.34,1969902.99
1/21/2017,27016866.76,2134044
1/22/2017,31572727.71,2095396.75
1/23/2017,41096750.86,2002158
1/24/2017,24607895.53,1639777
1/25/2017,43906538.87,1723423.425
1/26/2017,29651242.15,1721632.5
1/27/2017,26226846.71,1834109.775
1/28/2017,24900535.16,1976661.18
1/29/2017,12103240.46,1787595.6
1/30/2017,8485259.812,1944065.475
1/31/2017,14680425.28,1736959.14
02-01-2017,50109300.36,1817471.16
02-02-2017,35717457.43,2400828.5
02-03-2017,49171054.91,2047540.5
02-04-2017,54515239.49,1970791.5
02-05-2017,43595760.48,1935046.35
02-06-2017,32909742.49,2069248.1
02-07-2017,27544311.11,1694793.75
02-08-2017,40471212.35,2077363.75
02-09-2017,63366305.52,2002536.9
02-10-2017,141974564.6,2148177
02-11-2017,64475260.2,1914816
02-12-2017,29598254.94,1792077
2/13/2017,14753502.29,1790373.935
2/14/2017,29689012.95,2090708.955
2/15/2017,39199176.35,2198282.4
2/16/2017,22919392.21,1822485.25
2/17/2017,41105343.5,2071526.4
2/18/2017,50584844.51,2094835.8
2/19/2017,29732832.52,2102643.2
2/20/2017,18054662.3,1835140.5
2/21/2017,32526100.41,2121402.4
2/22/2017,67820657.93,2066770
2/23/2017,59657200.09,2084941.35
2/24/2017,70101141.97,2381379
2/25/2017,137557162.4,2628973.5
2/26/2017,44343352.24,2521531.75
2/27/2017,32750847.12,2725922.6
2/28/2017,39226303.27,2305227.8
03-01-2017,44954233.93,2451281.25
03-02-2017,60151968.38,2416017.4
03-03-2017,83439118.77,2702443.5
03-04-2017,64767014.97,2670737.95
03-05-2017,30448848.51,2317878
03-06-2017,27572866.81,2524232.85
03-07-2017,38898409.98,2484820.8
03-08-2017,102987980.7,2609873.4
03-09-2017,101928717.1,2250201.3
03-10-2017,64999435.16,2399093.4
03-11-2017,227913163.1,2329338.9
03-12-2017,82143460.84,2359087.2
3/13/2017,52464174.42,2509817.7
3/14/2017,67990532.02,2417768.25
3/15/2017,51575349.19,2657111.6
3/16/2017,48633668.49,2446625.6
3/17/2017,125468036.2,2470016
3/18/2017,145734375.2,2279486.3
3/19/2017,167014110.8,1983179.8
3/20/2017,94921242.91,2267078.8
3/21/2017,58718869.96,1948540
3/22/2017,78169421.52,2188622.5
3/23/2017,97353030.8,2248010.7
3/24/2017,47857364.16,2076531
3/25/2017,83342548.59,2189770.8
3/26/2017,104602038.4,1696707.27
3/27/2017,71646630.05,2046573.52
3/28/2017,79080569.24,1848434.4
3/29/2017,70342663.95,2192722.65
3/30/2017,61677763.73,1943117
3/31/2017,65011056.27,2262000
04-01-2017,75018988.17,1987418.5
04-02-2017,40562346.19,1942180.5
04-03-2017,59295644.26,2296746.6
04-04-2017,90396475.17,2669294.6
04-05-2017,67370298.18,1939250.2
04-06-2017,58001639.01,2485786.8
04-07-2017,92291084.79,2391592.35
04-08-2017,60427563.2,2599338
04-09-2017,31335396.15,2143895.6
04-10-2017,45470746.37,2532236.55
04-11-2017,41204040.55,2406320.7
04-12-2017,39985187.82,2769337.4
4/13/2017,41882984.89,2357939.5
4/14/2017,61700362.56,2072006.75
4/15/2017,43219939.69,2292003
4/16/2017,21547006.67,2416965
4/17/2017,19916836.26,2320594.4
4/18/2017,45260449.24,2278752.4
4/19/2017,51782316.24,2500974.8
4/20/2017,38464163.44,2444373.75
4/21/2017,61652281.03,2456659
4/22/2017,42287714.17,2983037.75
4/23/2017,47589977.23,2596344.05
4/24/2017,48203962.26,2732614.9
4/25/2017,39096538.33,2119150.856
4/26/2017,45876269.77,2615123.621
4/27/2017,64754541.5,2740621.523
4/28/2017,62204334.61,2725014.35
4/29/2017,61518505.25,2501502.231
4/30/2017,45569576.92,3119178.521
05-01-2017,43853713.72,2720215.547
05-02-2017,102136864.5,2878277.982
05-03-2017,86306466.16,3149553.468
05-04-2017,98768076.02,2760373.225
05-05-2017,178681011.6,3500746.022
05-06-2017,136654833.5,2779169.817
05-07-2017,68907283.75,3610789.203
05-08-2017,62492472.19,3505619.688
05-09-2017,139627613.3,4062173.201
05-10-2017,167512042.5,3715393.611
05-11-2017,131817395.9,3665040.514
05-12-2017,151505814.8,3468076.526
5/13/2017,139214052.7,3731717.867
5/14/2017,111469417.3,3885820.587
5/15/2017,61547076.23,4018027.923
5/16/2017,102816017.7,4090703.35
5/17/2017,108385267.4,3356331.712
5/18/2017,132248945.8,4241263.699
5/19/2017,110766531.5,3986174.981
5/20/2017,154137281,4746879.58
5/21/2017,136549462.2,4862316.832
5/22/2017,128454137.2,4331490.19
5/23/2017,295717901.9,4499105.297
5/24/2017,203482045.6,5668946.092
5/25/2017,248904779.1,5524488.081
5/26/2017,401279047.7,5871333.86
5/27/2017,324426983.6,5119620.436
5/28/2017,321289966.6,5121736.684
5/29/2017,185870201.1,5262057.43
5/30/2017,133826839.1,5260813.813
5/31/2017,148703191.1,6132063.831
06-01-2017,204425185.1,5808558.076
06-02-2017,198826825,6245228.674
06-03-2017,122456001.8,5437774.587
06-04-2017,129006639.1,7190853.406
06-05-2017,120095754.4,5967104.608
06-06-2017,168803116.3,6586584.016
06-07-2017,371264851.9,6705146.002
06-08-2017,205713695,7060707.825
06-09-2017,174094195.6,6905690.491
06-10-2017,108367646.9,6408509.031
06-11-2017,154123952.1,5916952.856
06-12-2017,181774994.4,6255384.142
6/13/2017,393739719.9,5779114.423
6/14/2017,204283558.8,5967683.914
6/15/2017,268520562.4,5217092.611
6/16/2017,435834778.6,5540766.447
6/17/2017,195907758.5,5304593.52
6/18/2017,158849628.8,5461151.46
6/19/2017,146939437.2,5066179.984
6/20/2017,146249310,5761788.393
6/21/2017,204123503,5639440.478
6/22/2017,208033200.8,5729387.771
6/23/2017,143429984.7,5791396.095
6/24/2017,91452068.36,6125531.766
6/25/2017,146373123.5,5333679.668
6/26/2017,135111001.6,4323782.378
6/27/2017,237329706.4,5067818.199
6/28/2017,239311708.3,4893544.703
6/29/2017,157399624.7,5859693.929
6/30/2017,107906654.1,4529057.766
07-01-2017,103718383,5463199.232
07-02-2017,96748666.51,6165436.66
07-03-2017,131455113.2,5975338.925
07-04-2017,131455113.2,5975338.925
07-05-2017,130187106.9,5536124.689
07-06-2017,119861961.7,5284210.787
07-07-2017,93522266.99,5092047.08
07-08-2017,116912656.4,5027244.05
07-09-2017,91133549.96,5589288.04
07-10-2017,56620250.18,4618491.105
07-11-2017,163706108.8,6117732.904
07-12-2017,184411999.6,5418689.757
7/13/2017,153172924.9,5595773.274
7/14/2017,106346343.5,4943867.783
7/15/2017,133121604.2,4133223.088
7/16/2017,205297978.8,3915180.133
7/17/2017,152530374.3,4114452.066
7/18/2017,242313696,4307537.882
7/19/2017,262461203.8,5135590.6
7/20/2017,186988238.2,4503486.594
7/21/2017,281540460.7,6303559.806
7/22/2017,384806565.9,5613834.894
7/23/2017,215642445.1,5890365.48
7/24/2017,169964412.2,5998934.926
7/25/2017,139976350.8,6381472.965
7/26/2017,288015952.5,4978579.95
7/27/2017,176626997.8,4829127.828
7/28/2017,146490393.9,5348202.5
7/29/2017,232077673.1,5563273.167
7/30/2017,127294021.5,5536229.75
7/31/2017,152859034.1,5226926.136
08-01-2017,127009234.1,5550844.923
08-02-2017,214878001.4,5102352.598
08-03-2017,117440138.3,5295684.411
08-04-2017,113131475,5009853.066
08-05-2017,106217903.4,6553817.396
08-06-2017,344352179.1,7255240.305
08-07-2017,122798187.4,5802571.559
08-08-2017,198345493,6700311.568
08-09-2017,241759565.1,7395323.699
08-10-2017,199170114,6117048.549
08-11-2017,153824056.6,6163927.56
08-12-2017,195208159,7130610.587
8/13/2017,332122906.1,7067966.946
8/14/2017,381628414.2,8147957.34
8/15/2017,168021272.4,7782196.464
8/16/2017,592573698.1,9146734.445
8/17/2017,341988374.5,8320553.071
8/18/2017,351792037.7,10849951.01
8/19/2017,373082615.8,8775119.922
8/20/2017,322665040.4,8768358.088
8/21/2017,177654410.1,7392849.383
8/22/2017,123200186.5,6787387.377
8/23/2017,504190986.2,5749751.915
8/24/2017,257486335.9,10230714.98
8/25/2017,218844386.9,6929315.638
8/26/2017,246665524.6,7153227.771
8/27/2017,139377309.6,7319121.602
8/28/2017,112660557.9,9642615.804
8/29/2017,209634566.5,8451775.683
8/30/2017,317010671.9,10384095.21
8/31/2017,202687613.6,11046350.79
09-01-2017,220351499.9,11260486.73
09-02-2017,338585244.4,12131997.84
09-03-2017,440710136.1,10374577.64
09-04-2017,308302328,9700709.885
09-05-2017,513527217.6,10527922.27
09-06-2017,467133132.5,11928773.77
09-07-2017,384503428.8,10290919.41
09-08-2017,222544560.6,11050159.28
09-09-2017,503768705.8,10028960.3
09-10-2017,117381164.7,9554034.212
09-11-2017,331793077.9,7845878.46
09-12-2017,250115590.4,9592187.258
9/13/2017,311636501.3,10193192.47
9/14/2017,541722553.5,9617966.635
9/15/2017,736178849.4,7489085.28
9/16/2017,1267434716,8227898.318
9/17/2017,474370445.7,8161423.068
9/18/2017,249840870.7,8368699.79
9/19/2017,425335356.1,6960684.992
9/20/2017,349157038.3,8091884.16
9/21/2017,229919029.8,6147321.556
9/22/2017,385065464.6,8287404.385
9/23/2017,317303697.7,6520223.321
9/24/2017,179361986,7983281.907
9/25/2017,138592392.4,6815446.316
9/26/2017,284073950.9,6522957.248
9/27/2017,175299977.8,7065925.442
9/28/2017,357673848.7,8033183.851
9/29/2017,275531143.2,9528010.171
9/30/2017,289284083.4,9047637.343
10-01-2017,222088521.7,7690943.394
10-02-2017,171779832.3,7369621.814
10-03-2017,250398347.6,8729898.663
10-04-2017,256471830.9,10134350.23
10-05-2017,204003764.2,7436308
10-06-2017,87904264.42,7204663.746
10-07-2017,205812106.4,8954115.668
10-08-2017,89524651.87,8787392.867
10-09-2017,282133882.8,10645075.68
10-10-2017,397258570.2,9983563.753
10-11-2017,347920434.6,10009312.04
10-12-2017,296445764.4,8773873.838
10/13/2017,680358364.3,10754101.42
10/14/2017,953598649.5,10610179.12
10/15/2017,328701504.7,11022592.09
10/16/2017,490476846.9,14217107.12
10/17/2017,322723336.6,13050105.41
10/18/2017,322503478.1,12204886.78
10/19/2017,627801313.9,11106217.64
10/20/2017,376178014,13368296.59
10/21/2017,583507046.9,13875336.56
10/22/2017,555571195.7,12037733.18
10/23/2017,469066735.3,14108349.17
10/24/2017,633277065.1,13224117.74
10/25/2017,628021830.3,12165126.45
10/26/2017,446193087.8,13473857.95
10/27/2017,450583865.8,13483500.7
10/28/2017,402366481.8,8162322.046
10/29/2017,278764450.6,6888711.113
10/30/2017,572711007.5,13055675.56
10/31/2017,144588378.9,12373554.11
11-01-2017,454449998.3,12093705.3
11-02-2017,630017228.5,10194586.57
11-03-2017,1143999865,14715617.85
11-04-2017,374814689,12261316.12
11-05-2017,563573963.1,13655329.53
11-06-2017,568573468.2,13953618.89
11-07-2017,832822399.4,12842419.19
11-08-2017,533993339.5,15347363.33
11-09-2017,1261823617,15069064.6
11-10-2017,528018381.6,15722628.4
11-11-2017,1128392931,11846298.41
11-12-2017,805734191,8125360.77
11/13/2017,1601736904,8791671.835
11/14/2017,1259093768,16126660.19
11/15/2017,597502689.4,14299314.22
11/16/2017,925948610,17742474.71
11/17/2017,1167106378,18216836.56
11/18/2017,1009820548,18692415.92
11/19/2017,541082170.9,15016726.68
11/20/2017,541743546.8,17376609.32
11/21/2017,546752953.5,20065228.06
11/22/2017,1004515767,19226652.9
11/23/2017,494283581.3,13902700.85
11/24/2017,425395614.8,17540614.88
11/25/2017,644675714.8,16712356.61
11/26/2017,677327101.1,18041747.86
11/27/2017,183816238.5,18860738.13
11/28/2017,1100089827,22128557.83
11/29/2017,824886242.4,21029651.14
11/30/2017,3006736495,23310275.2
12-01-2017,2130663923,22988871.27
12-02-2017,1589331513,26605722.88
12-03-2017,965994254.4,23388265.6
12-04-2017,592011274.2,26076363.22
12-05-2017,1283672891,27786214.76
12-06-2017,999891969.5,28080616.4
12-07-2017,1982715220,34001400.78
12-08-2017,4548758962,35850533.45
12-09-2017,3800432532,40290718.09
12-10-2017,2195860927,40234510.34
12-11-2017,2539286893,36118756.35
12-12-2017,2487997751,42517108.93
12/13/2017,1992977378,41532449.57
12/14/2017,2027550685,47718952.97
12/15/2017,610207126.7,47709970.57
12/16/2017,2066395217,46748982.95
12/17/2017,1636509992,50569835.23
12/18/2017,1641066518,53191582.14
12/19/2017,2021140821,52600190.39
12/20/2017,2215330001,41629001.08
12/21/2017,2752775707,40786861.39
12/22/2017,1989091729,43552942.14
12/23/2017,5352015516,51049170.67
12/24/2017,1967536506,41833672.65
12/25/2017,1798168178,37634874.15
12/26/2017,1134112808,32706729.13
12/27/2017,1745062014,38893686.5
12/28/2017,1619268857,41529952.92
12/29/2017,1883494461,37008426.92
12/30/2017,1274049464,40531227.59
12/31/2017,1728481567,33640243.62
01-01-2018,1142728355,35435185.86
01-02-2018,744866630.5,32334328.99
01-03-2018,1567582732,40553327.64
01-04-2018,1138506779,39612658.08
01-05-2018,1371803860,42527795.29
01-06-2018,1764169571,41569957.46
01-07-2018,1024721001,46900388.18
01-08-2018,946406884.8,43826673.43
01-09-2018,1742246004,41050023.03
01-10-2018,1182426648,39993340.56
01-11-2018,1634548780,41068171.48
01-12-2018,1663185738,40136372.69
1/13/2018,1014053986,38260425.5
1/14/2018,740504187,33603224.7
1/15/2018,804914641.6,32575141.38
1/16/2018,758546178.6,32326136.17
1/17/2018,2762626869,28025172.32
1/18/2018,2926596198,29865677.22
1/19/2018,1771113579,31046750.95
1/20/2018,1064413370,28241982.9
1/21/2018,1097313787,33309440.45
1/22/2018,436195518.9,29815798.36
1/23/2018,1210203941,24447639.64
1/24/2018,1305109028,27086864.96
1/25/2018,921820890.7,27021008.71
1/26/2018,772706342.8,23853113.88
1/27/2018,1135179207,22680092.51
1/28/2018,763094646,23654604.11
1/29/2018,738104166.9,24143236.92
1/30/2018,611119735.3,21651636.81
1/31/2018,1266284116,22124873.97
02-01-2018,933239777.9,15840583.36
02-02-2018,1509688358,19329173.73
02-03-2018,2213436748,20349747.21
02-04-2018,952403805,18561807.19
02-05-2018,1080682795,19061071.07
02-06-2018,1793319477,16457612.31
02-07-2018,3094258118,17000620.93
02-08-2018,1670287564,14762174.06
02-09-2018,1336661911,13782297.58
02-10-2018,1093134650,14685356.43
02-11-2018,918540174.5,15154655.17
02-12-2018,796391653.7,15831705.86
2/13/2018,836623674.3,18398084.88
2/14/2018,188454378.6,17728596.59
2/15/2018,915165499.8,20951584.52
2/16/2018,1282426211,16527155.6
2/17/2018,866501985.7,19925190.58
2/18/2018,973554319.9,20236577.45
2/19/2018,1377347061,21269179.13
2/20/2018,1020588579,22566369.92
2/21/2018,1258473016,20189469.23
2/22/2018,1601103156,22261055.19
2/23/2018,1395055529,18506552.05
2/24/2018,1156539786,19145427.8
2/25/2018,814952720.4,18033349.18
2/26/2018,619244270.7,20726468.25
2/27/2018,982054724.8,18260110.58
2/28/2018,820239742.2,21592349.97
03-01-2018,871257588,20144045.51
03-02-2018,790675903.7,22728868.45
03-03-2018,673860238.9,21569895.07
03-04-2018,663520514,25485633.75
03-05-2018,542742758.5,21145836.08
03-06-2018,652061173.9,21689457.57
03-07-2018,969993576.7,20998999.95
03-08-2018,1355596867,19856688.83
03-09-2018,1231498466,19122238.46
03-10-2018,1735625690,16597022.24
03-11-2018,870115563.8,15401709.52
03-12-2018,1205268902,18756523.7
3/13/2018,1145556675,18489655.05
3/14/2018,1013634518,18172079.5
3/15/2018,1157902505,14672757
3/16/2018,1315209565,15044619
3/17/2018,771954415.4,16634283.9
3/18/2018,711706325.7,14888219.02
3/19/2018,1270330308,15423545.81
3/20/2018,1183523625,16306726.62
3/21/2018,968836842.6,14275767.43
3/22/2018,770717053.2,17009679.09
3/23/2018,826892556.9,15534104.9
3/24/2018,734259108.9,14450536.16
3/25/2018,638996171.2,16891637.75
3/26/2018,497976127.8,14541688.13
3/27/2018,898113449,15370403.13
3/28/2018,706985634.7,14964770.5
3/29/2018,526257701.6,13433141.25
3/30/2018,1093751115,13627332
3/31/2018,1352337905,13937126.63
04-01-2018,754226245.4,11096768
04-02-2018,722273399.9,13758062.63
04-03-2018,607508836.2,13719904.25
04-04-2018,750173781.6,15098761.31
04-05-2018,678823367.2,12472512.06
04-06-2018,609341543.7,13311694.5
04-07-2018,462008926.1,11431310.51
04-08-2018,182056053.4,15587298
04-09-2018,326416047,14130051.7
04-10-2018,753187037.3,12309914.75
04-11-2018,315236593.3,13914521.92
04-12-2018,307821267.9,13939111.67
4/13/2018,1299643868,15107101.63
4/14/2018,926851085.1,16284279.69
4/15/2018,436167916.7,13762525.18
4/16/2018,463617555.3,16994274.73
4/17/2018,573360855,14177203.38
4/18/2018,394991691.1,15988219.28
4/19/2018,464196480.8,16329874.85
4/20/2018,464912252.7,18366540.63
4/21/2018,794298021.4,15169132.86
4/22/2018,651772736,17521934.35
4/23/2018,465733651.2,17677096.67
4/24/2018,450699812.7,17086010.44
4/25/2018,1018367445,19144528.4
4/26/2018,1422424551,14253380.31
4/27/2018,844331716.1,16429027.84
4/28/2018,585397247.9,16065400.56
4/29/2018,715447010.9,14931203.51
4/30/2018,462929664.4,18435206.29
05-01-2018,418094847.7,17940416.88
05-02-2018,527697023.9,17923394.92
05-03-2018,388274885.1,16155938.35
05-04-2018,680877288.7,18194118.98
05-05-2018,574880148.6,16751009.25
05-06-2018,537691046.7,19738957.97
05-07-2018,469126978.4,16501238.51
05-08-2018,280712076.1,17532514.44
05-09-2018,517076475.3,16034706.98
05-10-2018,488309747.7,18644083.33
05-11-2018,429069482.6,17520355.42
05-12-2018,463167940.3,13452669.74
5/13/2018,614413743.7,17498965
5/14/2018,406595675.3,16146155.58
5/15/2018,706860457.9,14284515.29
5/16/2018,454469063.7,15533410.85
5/17/2018,600159885.9,18670664.41
5/18/2018,424479322,13537217.62
5/19/2018,412136776.7,15433623.02
5/20/2018,218570551.1,15829830.04
5/21/2018,262757456.6,15313332
5/22/2018,289720578.8,16465039.57
5/23/2018,305894176.5,15129407.25
5/24/2018,699344596.5,15300373.5
5/25/2018,621630127.5,13524570.58
5/26/2018,431191188,16379524.33
5/27/2018,206933926.4,14869389.38
5/28/2018,212506321.2,15091754.92
5/29/2018,359150380.5,13947339.5
5/30/2018,457810459.5,12968995.59
5/31/2018,339813351.4,16063234.13
06-01-2018,255228873.5,15919297.25
06-02-2018,302871386.7,15635429.33
06-03-2018,240176294.7,14525778.67
06-04-2018,177606670.8,15688517.73
06-05-2018,294372762.3,17156875.25
06-06-2018,310610271.7,16659392.19
06-07-2018,295953157.9,14067189.5
06-08-2018,226860730.6,13721335.6
06-09-2018,192350883.7,13811527.92
06-10-2018,91992940.36,13551637.53
06-11-2018,736759768.9,10758310.23
06-12-2018,378492500.8,12039312.76
6/13/2018,401258529.2,11844835.52
6/14/2018,582320290.4,11320892.25
6/15/2018,507468883.7,12712413
6/16/2018,244527145.9,12305193.3
6/17/2018,172210435.5,13507060.33
6/18/2018,121723139.7,12686407.9
6/19/2018,287235898.8,13762650.4
6/20/2018,233317200.4,13329154.5
6/21/2018,309788517,13820511.8
6/22/2018,246549992,14388442.37
6/23/2018,478403874.5,12793132.95
6/24/2018,558291379.5,12098140
6/25/2018,450337175.9,13225424.94
6/26/2018,501623219.9,12092548.55
6/27/2018,363193880.4,11395190.5
6/28/2018,345979167.6,9288788.415
6/29/2018,262900494.4,12052693.75
6/30/2018,414797814.1,11236721.63
07-01-2018,489427084.1,10494418.5
07-02-2018,224327884.6,11673361.88
07-03-2018,281178824.1,11271293.25
07-04-2018,356469308.6,9617154
07-05-2018,345023639.3,11089706
07-06-2018,359185743.4,11467704.88
07-07-2018,309943305.9,13022240
07-08-2018,216238561.7,12914635.5
07-09-2018,285993884.5,13062255
07-10-2018,220403963.4,11427128
07-11-2018,385405419.2,12485753
07-12-2018,361861965.5,10811120.63
7/13/2018,313761610.2,11268737.63
7/14/2018,304859782.2,11015182.75
7/15/2018,243555155.3,10322279.63
7/16/2018,178134462,10424456.88
7/17/2018,301675832.6,9550007.43
7/18/2018,499528836.9,13252292.25
7/19/2018,805118967.9,16010523
7/20/2018,559342105.9,15668190.72
7/21/2018,490150501.9,14443929.5
7/22/2018,425993493.9,12556546.63
7/23/2018,233536540.4,16874334.75
7/24/2018,547531100.8,15381186.5
7/25/2018,823187997.8,15319928.25
7/26/2018,864732263.1,18661751.63
7/27/2018,506038858.7,16911592.5
7/28/2018,657006646,16568111.75
7/29/2018,437067809.3,14770485.99
7/30/2018,261609974.1,17431648.02
7/31/2018,381316455.5,13817728.25
08-01-2018,685149433.6,14996021.25
08-02-2018,709577850.3,14445819.08
08-03-2018,436605505.4,14541709.8
08-04-2018,473049731.7,15674653.75
08-05-2018,450885758.3,16381955.16
08-06-2018,444011358.3,14016460
08-07-2018,321607416.5,11517945.75
08-08-2018,367996501.8,12988132.88
08-09-2018,717117072.3,12792695.75
08-10-2018,616864330.7,12046723.14
08-11-2018,486037319.6,14202869.62
08-12-2018,600288986.9,13261117.58
8/13/2018,441814690.7,12308443.93
8/14/2018,401920311.8,12027194.99
